編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLTJQHLFFCF09EA,8,33.64,見其他登記事項,鋼筋混凝土造,97年3月4日,十五層,八層
RPQOMLTJQHLFFCF09EA,8,9.78,共有部分,鋼筋混凝土造,97年3月4日,十五層,
RPQOMLTJQHLFFCF09EA,8,.20,見其他登記事項,鋼筋混凝土造,97年1月21日,七層,一層
RPQOMLTJQHLFFCF09EA,8,.06,共有部分,鋼筋混凝土造,97年1月21日,七層,
RPQOMLTJQHLFFCF09EA,8,.33,見其他登記事項,鋼筋混凝土造,97年1月21日,七層,一層
RPQOMLTJQHLFFCF09EA,8,.09,共有部分,鋼筋混凝土造,97年1月21日,七層,
RPQOMLTJQHLFFCF09EA,8,.07,見其他登記事項,鋼筋混凝土造,97年1月21日,七層,一層
RPQOMLTJQHLFFCF09EA,8,.02,共有部分,鋼筋混凝土造,97年1月21日,七層,
RPQOMLTJQHLFFCF09EA,8,.30,見其他登記事項,鋼筋混凝土造,97年1月21日,七層,一層
RPQOMLTJQHLFFCF09EA,8,.09,共有部分,鋼筋混凝土造,97年1月21日,七層,
RPQOMLTJQHLFFCF09EA,8,.05,見其他登記事項,鋼筋混凝土造,97年2月1日,七層,一層
RPQOMLTJQHLFFCF09EA,8,.40,共有部分,鋼筋混凝土造,97年2月1日,七層,
RPQOMLTJQHLFFCF09EA,8,.17,見其他登記事項,鋼筋混凝土造,97年3月4日,十五層,一層 見其他登記事項
RPQOMLTJQHLFFCF09EA,8,.05,共有部分,鋼筋混凝土造,97年3月4日,十五層,
RPVNMLNKPHLFFCF88EA,8,20.68,共有部分,鋼筋混凝土造,97年3月19日,八層,
RPVNMLNKPHLFFCF88EA,8,49.42,見其他登記事項,鋼筋混凝土造,97年3月19日,八層,二層
RPUSMLSKPHLFFEF37EA,19,65.86,住家用,鋼筋混凝土造,85年12月19日,九層,二層
RPUSMLSKPHLFFEF37EA,19,11.60,共有部份,鋼筋混凝土造,85年12月19日,九層,
RPUSMLSKPHLFFEF37EA,19,21.72,共有部份,鋼筋混凝土造,85年12月19日,九層,
RPVPMLKKQHLFFEF09EA,9,37.66,住家用,鋼筋混凝土造,96年5月25日,二十九層,二十二層
RPVPMLKKQHLFFEF09EA,9,12.74,共有部份,鋼筋混凝土造,96年5月25日,二十九層,
RPVPMLKKQHLFFEF09EA,9,7.30,共有部份,鋼筋混凝土造,96年5月25日,二十九層,
RPTPMLTJQHLFFEF07EA,9,22.61,住家用,鋼筋混凝土造,96年10月2日,十四層,一層
RPTPMLTJQHLFFEF07EA,9,11.23,共有部份,鋼筋混凝土造,96年10月2日,十四層,
RPQNMLLKPHLFFIF78EA,7,17.13,共有部份,鋼筋混凝土造,98年3月17日,十五層,
RPQNMLLKPHLFFIF78EA,7,95.71,見其他登記事項,鋼筋混凝土造,98年3月17日,十五層,一層
RPQNMLLKPHLFFIF78EA,7,41.41,共有部份,鋼筋混凝土造,98年3月17日,十五層,
RPQNMLLKPHLFFAF77CA,6,129.74,住家用,鋼筋混凝土造,99年11月22日,十五層,三層
RPQNMLLKPHLFFAF77CA,6,49.18,見其他登記事項,鋼筋混凝土造,99年11月22日,十五層,
RPWNMLLKPHLFFAF38CA,31,81.09,住家用,鋼筋混凝土造,74年8月19日,五層,三層
RPXNMLLKPHLFFAF48CA,1,317.43,見其他登記事項,鋼骨鋼筋混凝土造,104年5月5日,二十九層,二十三層
RPXNMLLKPHLFFAF48CA,1,85.80,見其他登記事項,鋼骨鋼筋混凝土造,104年5月5日,二十九層,
RPXNMLLKPHLFFAF48CA,1,23.32,見其他登記事項,鋼骨鋼筋混凝土造,104年5月5日,二十九層,
RPXNMLLKPHLFFAF48CA,1,108.66,見其他登記事項,鋼骨鋼筋混凝土造,104年5月5日,二十九層,
RPSOMLLKPHLFFAF08CA,,90.87,商業用,鋼筋混凝土造,,五層,一層 平台 騎樓
RPSOMLLKPHLFFAF08CA,,90.87,住家用,鋼筋混凝土造,,五層,二層 陽台
RPXOMLLKPHLFFAF58CA,34,119.56,住家用,鋼筋混凝土造,70年11月28日,五層,三層
RPOPMLLKPHLFFAF77CA,27,92.30,住家用,鋼筋混凝土造,78年9月22日,五層,三層
RPOPMLLKPHLFFAF77CA,27,8.16,共有部份,鋼筋混凝土造,78年9月22日,五層,
RPPPMLLKPHLFFAF87CA,34,119.56,住家用,鋼筋混凝土造,70年11月28日,五層,四層
RPTQMLMKPHLFFAF48CA,31,84.76,住家用,鋼筋混凝土造,74年4月30日,五層,三層
RPQNMLNKPHLFFAF97CA,32,92.04,見其他登記事項,鋼筋混凝土造,73年1月11日,五層,四層
RPPOMLMKPHLFFAF87CA,,79.34,住家用,加強磚造,,四層,四層 陽台
RPQOMLMKPHLFFAF97CA,21,37.28,商業用,鋼筋混凝土造,83年12月31日,十六層,八層
RPQOMLMKPHLFFAF97CA,21,11.78,共有部份,鋼筋混凝土造,83年12月31日,十六層,
RPOQMLNKPHLFFAF08CA,24,85.90,住家用,鋼筋混凝土造,81年11月9日,六層,四層
RPOQMLNKPHLFFAF08CA,24,7.84,共有部份,鋼筋混凝土造,81年11月9日,六層,
RPOQMLNKPHLFFAF08CA,24,20.59,見使用執照,鋼筋混凝土造,81年11月9日,六層,
RPTNMLNKPHLFFAF28CA,31,88.77,住家用,鋼筋混凝土造,74年5月23日,五層,五層
RPRNMLSKPHLFFAF58CA,,85.57,住家用,鋼筋混凝土造,,十二層,十二層
RPRNMLSKPHLFFAF58CA,,16.50,共有部份,鋼筋混凝土造,,十二層,
RPPPMLPKPHLFFAF28CA,22,98.13,住家用,鋼筋混凝土造,83年6月6日,十二層,九層
RPPPMLPKPHLFFAF28CA,22,58.18,共有部份,鋼筋混凝土造,83年6月6日,十二層,
RPOQMLSLPHLFFAF68CA,,86.10,住家用,鋼筋混凝土造,,五層,五層
RPXOMLRLPHLFFAF66CA,,78.81,住家用,鋼筋混凝土造,,五層,五層
RPUSMLPLPHLFFAF56CA,,88.61,見其他登記事項,鋼筋混凝土造,104年12月30日,十層,五層
RPUSMLPLPHLFFAF56CA,,24.15,見其他登記事項,鋼筋混凝土造,104年12月30日,十層,
RPUSMLPLPHLFFAF56CA,,53.53,見其他登記事項,鋼筋混凝土造,104年12月30日,十層,
RPOPMLLLPHLFFAF87CA,33,80.65,住家用,鋼筋混凝土造,72年6月7日,五層,三層
RPQPMLLLPHLFFAF08CA,21,43.48,住家用,鋼筋混凝土造,83年12月13日,十七層,五層
RPQPMLLLPHLFFAF08CA,21,2.40,共有部份,鋼筋混凝土造,83年12月13日,十七層,
RPRTMLRJPHLFFBF09CA,1,119.00,見其他登記事項,鋼筋混凝土造,104年6月29日,八層,四層
RPRTMLRJPHLFFBF09CA,1,75.00,見其他登記事項,鋼筋混凝土造,104年6月29日,八層,
SPRTMLRJPHLFFBF56CA,1,119.00,見其他登記事項,鋼筋混凝土造,104年6月29日,八層,七層
SPRTMLRJPHLFFBF56CA,1,75.00,見其他登記事項,鋼筋混凝土造,104年6月29日,八層,
RPSTMLRJPHLFFBF56CA,1,119.00,見其他登記事項,鋼筋混凝土造,104年6月29日,八層,三層
RPSTMLRJPHLFFBF56CA,1,75.00,見其他登記事項,鋼筋混凝土造,104年6月29日,八層,
RPWUMLRJPHLFFBF07CA,4,98.30,見其他登記事項,鋼筋混凝土造,101年1月18日,十四層,十三層
RPWUMLRJPHLFFBF07CA,4,47.07,見其他登記事項,鋼筋混凝土造,101年1月18日,十四層,
RPWUMLRJPHLFFBF07CA,4,14.32,見其他登記事項,鋼筋混凝土造,101年1月18日,十四層,
RPUOMLLKPHLFFBF38CA,2,94.75,見其他登記事項,鋼筋混凝土造,103年5月12日,十二層,七層
RPUOMLLKPHLFFBF38CA,2,59.48,見其他登記事項,鋼筋混凝土造,103年5月12日,十二層,
RPPPMLLKPHLFFBF97CA,9,88.93,住家用,鋼筋混凝土造,96年9月27日,十五層,十三層
RPPPMLLKPHLFFBF97CA,9,67.75,共有部分,鋼筋混凝土造,96年9月27日,十五層,
RPTPMLLKPHLFFBF38CA,2,26.06,見其他登記事項,鋼筋混凝土造,103年10月20日,二十六層,
RPTPMLLKPHLFFBF38CA,2,100.93,見其他登記事項,鋼筋混凝土造,103年10月20日,二十六層,二層
RPTPMLLKPHLFFBF38CA,2,58.45,見其他登記事項,鋼筋混凝土造,103年10月20日,二十六層,
RPTQMLLKPHLFFBF48CA,7,76.55,住家用,鋼筋混凝土造,97年12月19日,十五層,四層
RPTQMLLKPHLFFBF48CA,7,44.42,共有部分,鋼筋混凝土造,97年12月19日,十五層,
RPTQMLLKPHLFFBF48CA,7,16.02,共有部分,鋼筋混凝土造,97年12月19日,十五層,
RPTNMLMKPHLFFBF28CA,37,54.27,住家用,鋼筋混凝土造,68年6月22日,三層,一層 平台
RPORMLMKPHLFFBF18CA,8,256.39,住家用,鋼筋混凝土造,97年3月21日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPORMLMKPHLFFBF18CA,8,74.83,共有部分,鋼筋混凝土造,97年3月21日,三層,
RPWRMLMKPHLFFBF98CA,6,61.60,見其他登記事項,鋼筋混凝土造,99年1月4日,十三層,二層
RPWRMLMKPHLFFBF98CA,6,35.11,見其他登記事項,鋼筋混凝土造,99年1月4日,十三層,
RPWRMLMKPHLFFBF98CA,6,9.73,見其他登記事項,鋼筋混凝土造,99年1月4日,十三層,
RPXRMLMKPHLFFBF09CA,5,72.95,見其他登記事項,鋼筋混凝土造,100年6月8日,十三層,六層
RPXRMLMKPHLFFBF09CA,5,72.11,見其他登記事項,鋼筋混凝土造,100年6月8日,十三層,
RPOPMLOKPHLFFBF18CA,4,87.52,見其他登記事項,鋼筋混凝土造,101年11月22日,十五層,十三層
RPOPMLOKPHLFFBF18CA,4,.05,見其他登記事項,鋼筋混凝土造,101年11月22日,十八層,一層
RPOPMLOKPHLFFBF18CA,4,.02,見其他登記事項,鋼筋混凝土造,101年11月22日,十八層,
RPOPMLOKPHLFFBF18CA,4,37.55,見其他登記事項,鋼筋混凝土造,101年11月22日,十八層,
RPOPMLOKPHLFFBF18CA,4,41.54,見其他登記事項,鋼筋混凝土造,101年11月22日,十八層,
RPRPMLKLPHLFFBF18CA,2,193.48,見其他登記事項,鋼筋混凝土造,103年6月18日,二十九層,二十五層
RPRPMLKLPHLFFBF18CA,2,127.53,見其他登記事項,鋼骨鋼筋混凝土造,103年6月18日,二十九層,
RPROMLSKPHLFFBF78CA,36,83.06,住家用,鋼筋混凝土造,69年2月6日,五層,二層 陽台
RPUPMLSKPHLFFBF56CA,8,30.94,住家用,鋼筋混凝土造,97年4月18日,十四層,十層
RPUPMLSKPHLFFBF56CA,8,4.44,共有部分,鋼筋混凝土造,97年4月18日,十四層,
RPUPMLSKPHLFFBF56CA,8,3.92,共有部分,鋼筋混凝土造,97年4月18日,十四層,
RPUPMLSKPHLFFBF56CA,8,4.78,共有部分,鋼筋混凝土造,97年4月18日,十四層,
RPUPMLSKPHLFFBF56CA,8,4.04,共有部分,鋼筋混凝土造,97年4月18日,十四層,
RPRNMLMLPHLFFBF18CA,39,85.56,住家用,鋼筋混凝土造,66年11月30日,四層,二層 陽台
RPSRMLMLPHLFFBF68CA,10,66.82,住家用,鋼筋混凝土造,95年6月2日,十四層,十四層
RPSRMLMLPHLFFBF68CA,10,11.74,共有部分,鋼筋混凝土造,95年6月2日,十四層,
RPSRMLMLPHLFFBF68CA,10,12.57,共有部分,鋼筋混凝土造,95年6月2日,十四層,
RPWQMLRJPHLFFCF76CA,1,63.41,見其他登記事項,鋼筋混凝土造,104年9月21日,七層,五層
RPWQMLRJPHLFFCF76CA,1,24.08,見其他登記事項,鋼筋混凝土造,104年9月21日,七層,
RPWQMLRJPHLFFCF76CA,1,15.86,見其他登記事項,鋼筋混凝土造,104年9月21日,七層,
RPORMLRJPHLFFCF68CA,15,68.50,住家用,見其他登記事項,90年1月20日,十八層,十一層
RPORMLRJPHLFFCF68CA,15,5.67,見其他登記事項,見其他登記事項,90年1月20日,二十二層,
RPQRMLRJPHLFFCF88CA,,64.74,住家用,鋼筋混凝土造,,四層,二層
RPTRMLLJQHLFFBF58CA,9,219.02,住家用,鋼筋混凝土造,96年7月27日,四層,
RPTRMLLJQHLFFBF58CA,9,84.75,共有部分,鋼筋混凝土造,96年7月27日,四層,
RPVPMLSLPHLFFBF76CA,,91.99,見其他登記事項,鋼筋混凝土造,105年2月18日,七層,二層
RPVPMLSLPHLFFBF76CA,,27.38,見其他登記事項,鋼筋混凝土造,105年2月18日,七層,
RPXOMLMJQHLFFBF78CA,14,105.91,見其他登記事項,鋼筋混凝土造,91年11月5日,七層,四層
RPXOMLMJQHLFFBF78CA,14,49.95,共有部分,鋼筋混凝土造,91年11月5日,七層,
RPWPMLTLPHLFFBF96CA,16,.07,見其他登記事項,鋼筋混凝土造,89年11月10日,十四層,一層
RPWPMLTLPHLFFBF96CA,16,42.12,見其他登記事項,鋼筋混凝土造,89年11月10日,十四層,一層 二層
RPWPMLTLPHLFFBF96CA,16,7.03,共有部分,鋼筋混凝土造,89年11月10日,十四層,
RPWPMLTLPHLFFBF96CA,16,.99,共有部分,鋼筋混凝土造,89年11月10日,十四層,
RPUOMLLKPHLFFCF48CA,19,120.36,住家用,鋼筋混凝土造,85年12月26日,九層,八層
RPUOMLLKPHLFFCF48CA,19,36.75,共有部分,鋼筋混凝土造,85年12月26日,十層,
RPUOMLLKPHLFFCF48CA,19,20.96,共有部分,鋼筋混凝土造,85年12月26日,十層,
RPPPMLLKPHLFFCF08CA,15,86.42,住家用,鋼筋混凝土造,90年4月23日,十層,一層
RPPPMLLKPHLFFCF08CA,15,5.41,共有部分,鋼筋混凝土造,90年4月23日,十層,
RPPPMLLKPHLFFCF08CA,15,11.47,共有部分,鋼筋混凝土造,90年4月23日,十層,
RPPPMLLKPHLFFCF08CA,15,1.64,共有部分,鋼筋混凝土造,90年4月23日,十層,
RPQPMLLKPHLFFCF18CA,27,115.88,商業用,鋼筋混凝土造,78年6月17日,五層,騎樓 一層
RPQNMLRKPHLFFCF58CA,1,210.49,見其他登記事項,見其他登記事項,104年6月15日,二十八層,二十一層
RPQNMLRKPHLFFCF58CA,1,95.81,見其他登記事項,見其他登記事項,104年6月15日,二十八層,
RPRNMLRKPHLFFCF68CA,1,210.49,見其他登記事項,見其他登記事項,104年6月15日,二十八層,二十二層
RPRNMLRKPHLFFCF68CA,1,95.81,見其他登記事項,見其他登記事項,104年6月15日,二十八層,
RPRNMLRKPHLFFCF68CA,1,.13,見其他登記事項,見其他登記事項,104年6月15日,二十八層,二層
RPRNMLRKPHLFFCF68CA,1,74.64,見其他登記事項,見其他登記事項,104年6月15日,二十八層,
RPTNMLRKPHLFFCF88CA,1,175.24,見其他登記事項,見其他登記事項,104年6月15日,二十八層,十九層
RPTNMLRKPHLFFCF88CA,1,79.51,見其他登記事項,見其他登記事項,104年6月15日,二十八層,
RPTNMLRKPHLFFCF88CA,1,.08,見其他登記事項,見其他登記事項,104年6月15日,二十八層,二層
RPTNMLRKPHLFFCF88CA,1,49.76,見其他登記事項,見其他登記事項,104年6月15日,二十八層,
RPUNMLMKPHLFFCF48CA,,50.87,見其他登記事項,見其他登記事項,104年12月31日,十層,五層
RPUNMLMKPHLFFCF48CA,,10.44,見其他登記事項,見其他登記事項,104年12月31日,十層,
RPUNMLMKPHLFFCF48CA,,11.25,見其他登記事項,見其他登記事項,104年12月31日,十層,
RPUNMLMKPHLFFCF48CA,,20.60,見其他登記事項,見其他登記事項,104年12月31日,十層,
RPOPMLKLPHLFFCF97CA,20,143.85,住家用,鋼筋混凝土造,85年1月13日,十六層,九層
RPOPMLKLPHLFFCF97CA,20,35.01,共有部分,鋼筋混凝土造,85年1月13日,十六層,
RPOPMLKLPHLFFCF97CA,20,39.97,共有部分,鋼筋混凝土造,85年1月13日,十六層,
RPXNMLSKPHLFFCF76CA,,.18,見其他登記事項,見其他登記事項,105年4月29日,四層,一層
RPXNMLSKPHLFFCF76CA,,.08,見其他登記事項,見其他登記事項,105年4月29日,四層,
RPXNMLSKPHLFFCF76CA,,73.71,見其他登記事項,見其他登記事項,105年4月29日,四層,
RPXNMLSKPHLFFCF76CA,,101.58,見其他登記事項,見其他登記事項,105年4月29日,四層,二層
RPXNMLSKPHLFFCF76CA,,43.18,見其他登記事項,見其他登記事項,105年4月29日,四層,
RPOOMLSKPHLFFCF58CA,,27.90,見其他登記事項,見其他登記事項,105年4月29日,四層,
RPOOMLSKPHLFFCF58CA,,64.61,見其他登記事項,見其他登記事項,105年4月29日,四層,四層
RPPOMLSKPHLFFCF68CA,,9.78,,土造,,二層,一層 二層 騎樓
RPQOMLSKPHLFFCF78CA,,9.78,,土造,,二層,一層 二層 騎樓
RPROMLSKPHLFFCF88CA,,9.78,,土造,,二層,一層 二層 騎樓
RPSOMLSKPHLFFCF98CA,,19.55,,土造,,二層,一層 二層 騎樓
RPTOMLSKPHLFFCF09CA,,29.33,,土造,,二層,一層 二層 騎樓
RPOPMLLLPHLFFCF08CA,21,97.69,住家用,鋼筋混凝土造,84年7月29日,十六層,十二層 電梯樓梯間
RPOPMLLLPHLFFCF08CA,21,5.46,共有部分,鋼筋混凝土造,84年7月29日,十六層,
RPPPMLMKPHLFFDF28CA,34,85.60,住家用,鋼筋混凝土造,70年12月21日,五層,四層
RPUPMLRJPHLFFDF56CA,18,74.41,見其他登記事項,鋼筋混凝土造,87年4月30日,七層,七層
RPUPMLRJPHLFFDF56CA,18,.82,共有部分,鋼筋混凝土造,87年4月30日,七層,
RPUPMLRJPHLFFDF56CA,18,14.02,共有部分,鋼筋混凝土造,87年4月30日,七層,
RPUPMLRJPHLFFDF56CA,18,34.08,共有部分,鋼筋混凝土造,87年4月30日,七層,
RPUOMLLLPHLFFGF98CA,31,116.21,住家用,鋼筋混凝土造,74年7月24日,五層,四層
RPUNMLTLPHLFFGF07CA,1,106.61,住家用,鋼筋混凝土造,104年6月10日,十一層,六層
RPUNMLTLPHLFFGF07CA,1,43.61,見其他登記事項,鋼筋混凝土造,104年6月10日,十一層,
RPROMLLJQHLFFGF58CA,1,104.39,住家用,鋼筋混凝土造,104年10月29日,十二層,六層
RPROMLLJQHLFFGF58CA,1,82.40,見其他登記事項,鋼筋混凝土造,104年10月29日,十二層,
RPPNMLSLPHLFFGF09CA,1,63.88,住家用,鋼筋混凝土造,104年5月27日,八層,七層
RPPNMLSLPHLFFGF09CA,1,28.04,見其他登記事項,鋼筋混凝土造,104年5月27日,八層,
RPQNMLSLPHLFFGF56CA,39,73.00,住家用,加強磚造,65年12月23日,四層,二層 陽台
RPVOMLKLPHLFFGF98CA,18,66.91,住家用,鋼筋混凝土造,86年12月9日,十四層,八層
RPVOMLKLPHLFFGF98CA,18,15.16,共有部分,鋼筋混凝土造,86年12月9日,十四層,
RPPNMLRKPHLFFGF88CA,47,72.00,住家用,加強磚造,58年5月25日,四層,二層
RPRNMLLKPHLFFHF58CA,28,110.28,住家用,鋼筋混凝土造,77年1月8日,五層,四層
RPRNMLLKPHLFFHF58CA,28,8.17,共有部分,鋼筋混凝土造,77年1月8日,五層,
RPUNMLLKPHLFFHF88CA,2,104.64,見其他登記事項,見其他登記事項,103年1月2日,二十層,二層
RPUNMLLKPHLFFHF88CA,2,49.31,見其他登記事項,見其他登記事項,103年1月2日,二十層,
RPQOMLLKPHLFFHF58CA,1,58.89,見其他登記事項,見其他登記事項,104年7月3日,九層,八層
RPQOMLLKPHLFFHF58CA,1,29.54,見其他登記事項,見其他登記事項,104年7月3日,九層,
RPQOMLLKPHLFFHF58CA,1,20.27,見其他登記事項,見其他登記事項,104年7月3日,九層,
RPROMLLKPHLFFHF68CA,,64.00,見其他登記事項,見其他登記事項,105年4月18日,十五層,十層
RPROMLLKPHLFFHF68CA,,19.37,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPROMLLKPHLFFHF68CA,,46.54,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPUOMLLKPHLFFHF98CA,,64.00,見其他登記事項,見其他登記事項,105年4月18日,十五層,八層
RPUOMLLKPHLFFHF98CA,,19.37,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPUOMLLKPHLFFHF98CA,,49.83,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPXOMLLKPHLFFHF66CA,,70.27,見其他登記事項,見其他登記事項,105年4月18日,十五層,十層
RPXOMLLKPHLFFHF66CA,,21.39,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPXOMLLKPHLFFHF66CA,,50.78,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPOPMLLKPHLFFHF48CA,,107.65,見其他登記事項,見其他登記事項,105年4月18日,十五層,八層
RPOPMLLKPHLFFHF48CA,,30.38,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPOPMLLKPHLFFHF48CA,,56.66,見其他登記事項,見其他登記事項,105年4月18日,十五層,
RPVPMLLKPHLFFHF56CA,35,91.65,住家用,鋼筋混凝土造,70年9月10日,五層,三層
RPXPMLLKPHLFFHF76CA,31,100.34,住家用,鋼筋混凝土造,74年3月1日,五層,五層
RPXPMLLKPHLFFHF76CA,31,2.54,共有部分,鋼筋混凝土造,74年3月1日,五層,
RPXPMLLKPHLFFHF76CA,31,3.68,共有部分,鋼筋混凝土造,74年3月1日,五層,
RPWPMLMKPHLFFHF76CA,28,92.42,住家用,鋼筋混凝土造,77年11月14日,五層,五層
RPUOMLMKPHLFFHF09CA,30,97.92,住家用,鋼筋混凝土造,74年11月22日,五層,二層
RPVOMLMKPHLFFHF56CA,24,16.52,共有部分,鋼筋混凝土造,80年12月2日,七層,
RPVOMLMKPHLFFHF56CA,24,56.73,住家用,鋼筋混凝土造,80年12月2日,七層,七層
RPWOMLMKPHLFFHF66CA,29,210.70,住家用,鋼筋混凝土造,76年7月3日,五層,一層
RPTNMLPJQHLFFGF09CA,19,21.66,共有部分,鋼筋混凝土造,86年5月29日,十二層,
RPOQMLRJPHLFFHF09CA,7,49.30,見其他登記事項,見其他登記事項,98年10月9日,十五層,十三層
RPOQMLRJPHLFFHF09CA,7,16.14,共有部分,見其他登記事項,98年10月9日,十五層,
RPOQMLRJPHLFFHF09CA,7,7.38,共有部分,見其他登記事項,98年10月9日,十五層,
RPPOMLNKPHLFFHF68CA,17,89.72,住家用,鋼骨混凝土造,88年8月27日,二十二層,十七層
RPPOMLNKPHLFFHF68CA,17,43.78,共有部分,鋼骨混凝土造,88年8月27日,二十二層,
RPPOMLNKPHLFFHF68CA,17,19.02,共有部分,鋼骨混凝土造,88年8月27日,二十二層,
RPTNMLNKPHLFFHF98CA,40,103.86,住家用,鋼筋混凝土造,65年6月14日,四層,四層 陽台
RPQQMLMKPHLFFHF88CA,35,77.59,住家用,鋼筋混凝土造,70年5月18日,五層,一層
RPRNMLSKPHLFFHF66CA,39,62.19,住家用,加強磚造,66年1月14日,四層,一層
RPRQMLTKPHLFFHF07CA,24,4.39,共有部分,鋼筋混凝土造,81年4月2日,七層,
RPRQMLTKPHLFFHF07CA,24,34.99,住商用,鋼筋混凝土造,81年4月2日,七層,五層
RPOOMLMLPHLFFHF58CA,17,82.15,住家用,鋼筋混凝土造,88年8月4日,二十五層,二十一層
RPOOMLMLPHLFFHF58CA,17,1.77,共有部分,鋼筋混凝土造,88年8月4日,二十五層,
RPOOMLMLPHLFFHF58CA,17,4.55,共有部分,鋼筋混凝土造,88年8月4日,二十五層,
RPOOMLMLPHLFFHF58CA,17,13.58,共有部分,鋼筋混凝土造,88年8月4日,二十五層,
RPOOMLMLPHLFFHF58CA,17,47.82,共有部分,鋼筋混凝土造,88年8月4日,二十五層,
RPVNMLRLPHLFFHF07CA,6,126.91,見其他登記事項,見其他登記事項,99年8月25日,八層,七層
RPVNMLRLPHLFFHF07CA,6,90.91,見其他登記事項,見其他登記事項,99年8月25日,八層,
RPPPMLMJQHLFFHF68CA,20,50.47,住家用,鋼筋混凝土造,85年1月8日,二十三層,二層
RPPPMLMJQHLFFHF68CA,20,.84,共有部分,鋼筋混凝土造,85年1月8日,二十三層,
RPPPMLMJQHLFFHF68CA,20,5.12,共有部分,鋼筋混凝土造,85年1月8日,地下層,
RPSPMLLKPHLFFIF98CA,19,16.46,共有部份,鋼筋混凝土造,86年10月22日,十六層,
RPVOMLNKPHLFFIF76CA,,89.30,住家用,加強磚造,,三層,二層 陽台
RPVNMLMKPHLFFIF56CA,34,60.72,住商用,鋼筋混凝土造,70年12月28日,三層,一層
RPSPMLMKPHLFFIF09CA,33,75.06,住家用,鋼筋混凝土造,72年12月9日,五層,四層
RPTNMLOKPHLFFIF56CA,10,79.92,住家用,鋼筋混凝土造,95年4月25日,十五層,十層
RPTNMLOKPHLFFIF56CA,10,56.63,共有部份,鋼筋混凝土造,95年4月25日,十五層,
RPPOMLOKPHLFFIF88CA,38,84.38,住家用,鋼筋混凝土造,67年2月23日,四層,二層 陽台
RPSOMLOKPHLFFIF56CA,8,99.84,住家用,鋼筋混凝土造,97年8月7日,十九層,十四層
RPSOMLOKPHLFFIF56CA,8,48.45,共有部份,鋼筋混凝土造,97年8月7日,十九層,
RPSOMLOKPHLFFIF56CA,8,26.33,共有部份,鋼筋混凝土造,97年8月7日,十九層,
RPOPMLSLPHLFFDF88CA,1,32.34,見其他登記事項,鋼筋混凝土造,104年10月21日,八層,五層
RPOPMLSLPHLFFDF88CA,1,42.62,見其他登記事項,鋼筋混凝土造,104年10月21日,八層,
RPPPMLSLPHLFFDF98CA,1,32.04,見其他登記事項,鋼筋混凝土造,104年10月21日,八層,五層
RPPPMLSLPHLFFDF98CA,1,42.43,見其他登記事項,鋼筋混凝土造,104年10月21日,八層,
RPRPMLSLPHLFFDF56CA,1,32.34,見其他登記事項,鋼筋混凝土造,104年10月21日,八層,五層
RPRPMLSLPHLFFDF56CA,1,42.62,見其他登記事項,鋼筋混凝土造,104年10月21日,八層,
RPVNMLTKPHLFFDF76CA,18,64.38,商業用,鋼筋混凝土造,87年4月3日,十七層,十三層
RPVNMLTKPHLFFDF76CA,18,3.11,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPVNMLTKPHLFFDF76CA,18,14.99,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPVNMLTKPHLFFDF76CA,18,9.85,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPVNMLTKPHLFFDF76CA,18,.11,商業用,鋼筋混凝土造,87年4月3日,十七層,四層
RPVNMLTKPHLFFDF76CA,18,.01,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPVNMLTKPHLFFDF76CA,18,.05,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPVNMLTKPHLFFDF76CA,18,.11,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPVNMLTKPHLFFDF76CA,18,6.64,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPVNMLTKPHLFFDF76CA,18,7.53,共有部分,鋼筋混凝土造,87年4月3日,十七層,
RPTOMLQLPHLFFDF09CA,,33.62,住家用,鋼筋混凝土造,105年1月25日,六層,二層
RPTOMLQLPHLFFDF09CA,,9.90,見其他登記事項,鋼筋混凝土造,105年1月25日,六層,
RPWOMLQLPHLFFDF76CA,,33.62,住家用,鋼筋混凝土造,105年1月25日,六層,三層
RPWOMLQLPHLFFDF76CA,,9.90,見其他登記事項,鋼筋混凝土造,105年1月25日,六層,
RPQPMLQLPHLFFDF88CA,,74.46,住家用,鋼筋混凝土造,105年1月25日,六層,六層
RPQPMLQLPHLFFDF88CA,,21.92,見其他登記事項,鋼筋混凝土造,105年1月25日,六層,
RPROMLPLPHLFFDF78CA,36,96.30,住家用,鋼筋混凝土造,68年11月23日,四層,三層
